what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671839282
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671841830
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671861423
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275671862669
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275671863912
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671865727
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671888188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671888467
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671891638
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671912027
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671912382
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671978046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275671984298
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275673944382
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275673948462
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275673950162
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275673950650
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1275673952077
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1275673952138
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1275673952239
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1275673952330
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1275673952479
